row_names,Pipe03_lung_base_partial.jpg_102,Pipe03_lung_base_partial.jpg_103,Pipe03_lung_base_partial.jpg_104,Pipe03_lung_base_partial.jpg_107,Pipe03_lung_base_partial.jpg_108,Pipe03_lung_base_partial.jpg_109,Pipe03_lung_base_partial.jpg_110,Pipe03_lung_base_partial.jpg_111,Pipe03_lung_base_partial.jpg_114,Pipe03_lung_base_partial.jpg_116,Pipe03_lung_base_partial.jpg_117 part 2,Pipe03_lung_base_partial.jpg_118,Pipe03_lung_base_partial.jpg_119,Pipe03_lung_base_partial.jpg_120,Pipe03_lung_base_partial.jpg_121,Pipe03_lung_base_partial.jpg_122,Pipe03_lung_base_partial.jpg_123,Pipe03_lung_base_partial.jpg_124,Pipe03_lung_base_partial.jpg_125,Pipe03_lung_base_partial.jpg_127,Pipe03_lung_base_partial.jpg_128p3,Pipe03_lung_base_partial.jpg_131,Pipe03_lung_base_partial.jpg_132,Pipe03_lung_base_partial.jpg_133,Pipe03_lung_base_partial.jpg_134,Pipe03_lung_base_partial.jpg_135,Pipe03_lung_base_partial.jpg_136,Pipe03_lung_base_partial.jpg_137,Pipe03_lung_base_partial.jpg_139,Pipe03_lung_base_partial.jpg_140,Pipe03_lung_base_partial.jpg_141,Pipe03_lung_base_partial.jpg_142p2,Pipe03_lung_base_partial.jpg_143,Pipe03_lung_base_partial.jpg_144,Pipe03_lung_base_partial.jpg_146,Pipe03_lung_base_partial.jpg_147,Pipe03_lung_base_partial.jpg_150,Pipe03_lung_base_partial.jpg_151,Pipe03_lung_base_partial.jpg_154,Pipe03_lung_base_partial.jpg_155.1,Pipe03_lung_base_partial.jpg_156,Pipe03_lung_base_partial.jpg_157,Pipe03_lung_base_partial.jpg_159,Pipe03_lung_base_partial.jpg_161,Pipe03_lung_base_partial.jpg_162,Pipe03_lung_base_partial.jpg_163,Pipe03_lung_base_partial.jpg_165,Pipe03_lung_base_partial.jpg_169.1,Pipe03_lung_base_partial.jpg_170,Pipe03_lung_base_partial.jpg_172,Pipe03_lung_base_partial.jpg_173,Pipe03_lung_base_partial.jpg_174,Pipe03_lung_base_partial.jpg_175,Pipe03_lung_base_partial.jpg_177,Pipe03_lung_base_partial.jpg_178,Pipe03_lung_base_partial.jpg_179,Pipe03_lung_base_partial.jpg_180,Pipe03_lung_base_partial.jpg_181,Pipe03_lung_base_partial.jpg_182,Pipe03_lung_base_partial.jpg_184,Pipe03_lung_base_partial.jpg_185,Pipe03_lung_base_partial.jpg_186,Pipe03_lung_base_partial.jpg_187,Pipe03_lung_base_partial.jpg_190,Pipe03_lung_base_partial.jpg_191,Pipe03_lung_base_partial.jpg_196,Pipe03_lung_hose_partial.jpg_102,Pipe03_lung_hose_partial.jpg_103,Pipe03_lung_hose_partial.jpg_104,Pipe03_lung_hose_partial.jpg_107,Pipe03_lung_hose_partial.jpg_108,Pipe03_lung_hose_partial.jpg_109,Pipe03_lung_hose_partial.jpg_110,Pipe03_lung_hose_partial.jpg_111,Pipe03_lung_hose_partial.jpg_114,Pipe03_lung_hose_partial.jpg_116,Pipe03_lung_hose_partial.jpg_117 part 2,Pipe03_lung_hose_partial.jpg_118,Pipe03_lung_hose_partial.jpg_119,Pipe03_lung_hose_partial.jpg_120,Pipe03_lung_hose_partial.jpg_121,Pipe03_lung_hose_partial.jpg_122,Pipe03_lung_hose_partial.jpg_123,Pipe03_lung_hose_partial.jpg_124,Pipe03_lung_hose_partial.jpg_125,Pipe03_lung_hose_partial.jpg_127,Pipe03_lung_hose_partial.jpg_128p3,Pipe03_lung_hose_partial.jpg_131,Pipe03_lung_hose_partial.jpg_132,Pipe03_lung_hose_partial.jpg_133,Pipe03_lung_hose_partial.jpg_134,Pipe03_lung_hose_partial.jpg_135,Pipe03_lung_hose_partial.jpg_136,Pipe03_lung_hose_partial.jpg_137,Pipe03_lung_hose_partial.jpg_139,Pipe03_lung_hose_partial.jpg_140,Pipe03_lung_hose_partial.jpg_141,Pipe03_lung_hose_partial.jpg_142p2,Pipe03_lung_hose_partial.jpg_143,Pipe03_lung_hose_partial.jpg_144,Pipe03_lung_hose_partial.jpg_146,Pipe03_lung_hose_partial.jpg_147,Pipe03_lung_hose_partial.jpg_150,Pipe03_lung_hose_partial.jpg_151,Pipe03_lung_hose_partial.jpg_154,Pipe03_lung_hose_partial.jpg_155.1,Pipe03_lung_hose_partial.jpg_156,Pipe03_lung_hose_partial.jpg_157,Pipe03_lung_hose_partial.jpg_159,Pipe03_lung_hose_partial.jpg_161,Pipe03_lung_hose_partial.jpg_162,Pipe03_lung_hose_partial.jpg_163,Pipe03_lung_hose_partial.jpg_165,Pipe03_lung_hose_partial.jpg_169.1,Pipe03_lung_hose_partial.jpg_170,Pipe03_lung_hose_partial.jpg_172,Pipe03_lung_hose_partial.jpg_173,Pipe03_lung_hose_partial.jpg_174,Pipe03_lung_hose_partial.jpg_175,Pipe03_lung_hose_partial.jpg_177,Pipe03_lung_hose_partial.jpg_178,Pipe03_lung_hose_partial.jpg_179,Pipe03_lung_hose_partial.jpg_180,Pipe03_lung_hose_partial.jpg_181,Pipe03_lung_hose_partial.jpg_182,Pipe03_lung_hose_partial.jpg_184,Pipe03_lung_hose_partial.jpg_185,Pipe03_lung_hose_partial.jpg_186,Pipe03_lung_hose_partial.jpg_187,Pipe03_lung_hose_partial.jpg_190,Pipe03_lung_hose_partial.jpg_191,Pipe03_lung_hose_partial.jpg_196,Pipe03_lung_stem_partial.jpg_102,Pipe03_lung_stem_partial.jpg_103,Pipe03_lung_stem_partial.jpg_104,Pipe03_lung_stem_partial.jpg_107,Pipe03_lung_stem_partial.jpg_108,Pipe03_lung_stem_partial.jpg_109,Pipe03_lung_stem_partial.jpg_110,Pipe03_lung_stem_partial.jpg_111,Pipe03_lung_stem_partial.jpg_114,Pipe03_lung_stem_partial.jpg_116,Pipe03_lung_stem_partial.jpg_117 part 2,Pipe03_lung_stem_partial.jpg_118,Pipe03_lung_stem_partial.jpg_119,Pipe03_lung_stem_partial.jpg_120,Pipe03_lung_stem_partial.jpg_121,Pipe03_lung_stem_partial.jpg_122,Pipe03_lung_stem_partial.jpg_123,Pipe03_lung_stem_partial.jpg_124,Pipe03_lung_stem_partial.jpg_125,Pipe03_lung_stem_partial.jpg_127,Pipe03_lung_stem_partial.jpg_128p3,Pipe03_lung_stem_partial.jpg_131,Pipe03_lung_stem_partial.jpg_132,Pipe03_lung_stem_partial.jpg_133,Pipe03_lung_stem_partial.jpg_134,Pipe03_lung_stem_partial.jpg_135,Pipe03_lung_stem_partial.jpg_136,Pipe03_lung_stem_partial.jpg_137,Pipe03_lung_stem_partial.jpg_139,Pipe03_lung_stem_partial.jpg_140,Pipe03_lung_stem_partial.jpg_141,Pipe03_lung_stem_partial.jpg_142p2,Pipe03_lung_stem_partial.jpg_143,Pipe03_lung_stem_partial.jpg_146,Pipe03_lung_stem_partial.jpg_147,Pipe03_lung_stem_partial.jpg_150,Pipe03_lung_stem_partial.jpg_151,Pipe03_lung_stem_partial.jpg_154,Pipe03_lung_stem_partial.jpg_155.1,Pipe03_lung_stem_partial.jpg_156,Pipe03_lung_stem_partial.jpg_157,Pipe03_lung_stem_partial.jpg_159,Pipe03_lung_stem_partial.jpg_161,Pipe03_lung_stem_partial.jpg_162,Pipe03_lung_stem_partial.jpg_163,Pipe03_lung_stem_partial.jpg_165,Pipe03_lung_stem_partial.jpg_169.1,Pipe03_lung_stem_partial.jpg_170,Pipe03_lung_stem_partial.jpg_172,Pipe03_lung_stem_partial.jpg_173,Pipe03_lung_stem_partial.jpg_174,Pipe03_lung_stem_partial.jpg_175,Pipe03_lung_stem_partial.jpg_177,Pipe03_lung_stem_partial.jpg_178,Pipe03_lung_stem_partial.jpg_179,Pipe03_lung_stem_partial.jpg_180,Pipe03_lung_stem_partial.jpg_181,Pipe03_lung_stem_partial.jpg_182,Pipe03_lung_stem_partial.jpg_184,Pipe03_lung_stem_partial.jpg_185,Pipe03_lung_stem_partial.jpg_186,Pipe03_lung_stem_partial.jpg_187,Pipe03_lung_stem_partial.jpg_190,Pipe03_lung_stem_partial.jpg_191,Pipe03_lung_stem_partial.jpg_196
Pipe03_lung_base_partial.jpg_102,0,443.752597927233,681.166638850388,1309.74951532103,1253.51505018476,1162.7861706769,1082.61597003757,1135.70333493818,312.242619075895,1086.46571330529,1128.77786852143,2454.03574652165,1013.69350322796,1064.79630680243,943.378144023014,803.600132173146,295.262304121473,496.535045636181,830.803783799484,350.28085442803,385.595575708234,285.833420730984,311.863362763313,810.487671594133,466.439931768756,1911.23243316931,922.585017489189,739.450395301704,778.950943764267,977.125309226928,972.863465457464,970.518039378734,449.663124439174,462.025199539566,287.253246708063,2458.36673082964,186.450405605375,987.54957108962,687.242655553194,407.424239509596,1964.67434112339,828.996241187384,525.298436924838,338.954284969154,841.495022219562,500.661526744533,696.515220426943,819.931860856042,414.520427798542,670.64249058662,465.063154999393,545.632236716619,573.125531528428,331.374872067062,1422.18277264025,920.922951654557,477.881539625998,596.83484843278,323.784270172359,263.331231214648,321.948221755601,815.750187442769,542.12300352918,176.720212760309,488.564325092546,344.545780741017,583.194199740873,513.189321035786,279.398174810632,454.173510995342,1471.51624500111,1173.8845340449,1275.9721474495,1222.02176565849,549.168102172221,356.117863997882,299.355290672277,521.264832051907,343.312221003147,1614.92657357903,290.270208055731,324.546701957012,368.639652930861,242.250530717702,473.83575010337,307.438821462696,521.055050132073,538.708708570795,430.933092365098,588.498598744244,245.947012591709,619.185891163286,389.316995058325,2339.98959122698,433.304664068539,428.998013567926,389.121329762565,463.39624377422,330.567505330935,652.000581135229,748.423479271831,508.680875713366,457.563356622487,1361.34940433241,486.358452283339,357.762095631792,440.116684877511,405.145636490217,326.186998056543,711.831151575559,636.887850070938,272.074356783969,805.456549761614,442.997934641476,297.00644289,709.440620275266,258.222107736807,292.84179339591,291.181554938305,356.255641878847,404.867315122937,255.742888888556,447.630526691232,484.55758441265,475.548301396674,283.692740260565,342.239035040006,467.86900536042,425.738668128564,298.590440104134,373.607785884082,403.062834870183,370.746359433986,364.365240931947,323.401345774149,593.734396655351,667.583000069019,569.904646067748,783.376755286307,535.280780891876,407.13225961622,237.354513118086,921.464838081027,443.8206658863,475.263321301287,1484.30346196138,372.674434484228,843.711514879722,342.520290919404,406.032153882412,375.10013702046,283.725147218707,408.242122671595,2138.22746558032,341.558640097466,879.95722809989,256.049101725478,434.378253636189,716.108931815988,748.848306063542,1706.0875706559,945.802939385189,502.590849952912,286.992783934293,260.791063207531,255.669722602636,2323.34438855147,559.685592383944,579.117695814923,2885.78817148141,365.229319730646,307.922928124009,771.718929672727,380.006327051077,653.892485011903,655.099381464532,381.583121516991,311.642271391432,942.227614305996,900.898181330158,529.766506043207,287.460160350782,380.404090533008,675.948640389758,252.416579316445,599.500453983702,310.79883858546,579.580945901208,735.163384605797,337.258626265096,450.607382140188,283.6208310091,309.654757048523,621.294078444882,290.259170568527,262.694005494921,296.884008808959
Pipe03_lung_base_partial.jpg_103,443.752597927233,0,808.403964010158,1319.26062690205,1212.03798101411,1249.13348048117,1067.7826348543,1162.41627180392,405.010872031237,1208.89558931144,1096.5520450821,2528.01216215237,1107.56495319769,1145.07419567456,1009.0821813947,918.550597453972,490.909576987275,618.309762433405,960.372915675498,579.130450275401,406.681893785234,528.241779160498,498.498271019782,887.434066886981,646.289025055201,1972.60783647008,984.435319359651,859.135048395719,676.533566868061,1040.22189014981,1085.16709599547,1002.92002881085,577.122403964686,677.837820802465,406.224160654217,2495.34487650818,426.276999003733,1130.3396920459,826.778053898948,605.093712082623,2038.80638096483,924.841069605507,680.290817821255,519.837794714215,962.831255117856,661.883221359343,825.737445431289,900.913507622152,628.410907340638,792.767107594086,644.339569877151,734.563039557005,703.053152857728,513.036093110209,1467.6082006555,1046.87053485599,671.119086736785,562.805632260427,558.397259088272,445.243525544115,543.074411942534,971.914998815729,723.026385318999,477.406273499538,646.049238558075,611.446304834852,710.312118553823,630.077001437063,530.627805200474,647.236791819979,1399.38149012103,1257.93270123219,1354.41372700278,1297.72907046078,656.404481869945,551.171403651382,528.900253896203,616.098637119048,539.464606010434,1680.59369586646,530.896486735516,490.911522870056,569.778008680541,409.380934005905,628.140237550644,481.618263729919,627.120828881772,657.680872143015,587.12239753462,727.089241236622,499.059272852737,729.071747252228,547.758530696657,2389.52213530879,555.441929543013,543.037990371507,582.97667828599,553.803460360484,533.261199873543,823.855470859671,848.306568965882,698.338596424069,616.647563642459,1431.20312903939,619.226109817351,569.493863394582,532.683571180905,654.35093870534,552.145969437763,811.327729014125,779.030567891115,511.467048633144,939.801652218095,611.768715981613,518.952623215086,816.191160836067,487.122610396531,509.021110198794,558.990006860265,569.239344976873,550.259481482816,532.561609675462,631.927577197741,641.199355981173,662.831903872078,517.865265509041,560.631151160695,638.861278654288,621.99178167528,492.594541433489,475.750905915531,588.419908103159,523.778416226338,480.361711428792,555.262063407653,755.035789105697,753.319960562821,694.075849140382,931.704882377864,697.766432215353,598.055673634525,486.781630353844,1031.82224764087,627.018615080578,645.859824496989,1554.35301921956,567.051317444413,958.513846560604,489.767472120562,516.868831202372,594.515224593294,471.76451864438,515.152126200205,2174.55778157196,552.141405106924,1024.14256170109,515.046661635022,473.324252229183,795.325453834595,925.500244283538,1766.1119210577,1050.35692640918,666.563336065504,453.945552597092,444.448914643148,495.302324911674,2366.05701241112,708.547673166231,768.9195664095,2949.3103830068,589.63624089778,442.64838419999,902.503563177029,600.419601340828,774.967042371096,803.518507867972,573.122160457365,516.584663239232,1047.26718216806,1012.33569312291,679.9525245278,526.811477418663,599.82906062009,838.842279035452,494.762993500713,575.158079789123,551.296139400866,750.032063004987,888.024181099255,524.451059921822,632.390002303281,522.236574624879,539.396320141297,766.517935656186,512.667909530429,403.840820366447,491.648369810948
Pipe03_lung_base_partial.jpg_104,681.166638850388,808.403964010158,0,1317.62243247606,1409.57552771165,904.653363347629,980.714478892574,1362.958848235,784.538970258948,1131.68218602229,1371.74221473495,2581.99917994577,1201.95663957653,840.786242860489,967.090538441223,1065.99803583493,798.009192557574,579.244376372335,976.32577083893,787.728925034474,689.646547807672,788.668111748534,693.895762546655,987.88523352333,655.875171681798,2070.24611529412,834.101256670839,980.467215943988,950.485020397055,656.686293787306,1142.58537137451,964.715479484072,894.05624304692,883.48784328955,763.500302992593,2540.0674309892,677.257418373471,1260.40871285076,661.446511305822,829.691036995229,2124.41172549595,810.794705966882,881.831497070835,657.282266702366,1078.54327611255,646.498816961286,987.693939568328,927.285916732649,743.56297881672,807.295549244695,838.439943438691,913.579779704507,853.224736556005,715.567885988128,1641.20917612908,1079.13531424414,819.589630400087,838.552525196658,763.334526251499,745.3149666457,689.60678324854,1054.75218160312,856.004767099562,679.289383698577,554.383731563595,811.365634542399,962.758418188034,905.576402971521,738.655717871557,838.295302566533,1676.89616955251,1364.62045878427,1454.18949415364,1405.56805338385,927.446491861035,777.732119310641,724.703460369893,881.598482713719,803.103465658572,1749.72134388777,727.782605373039,766.332647960739,804.526233715392,752.951224609069,901.942259964007,766.249110509954,904.267153354112,910.775982547442,849.244022447864,945.300391671869,785.652481468132,991.737568906663,812.549184506121,2458.59116303311,853.481247199094,861.711574371805,796.602682710774,849.587215051568,785.019466138419,974.760584309909,1031.68896557054,933.153209192307,823.015210356378,1527.59380837501,795.823987886707,804.193691293984,846.068835560466,822.586329109269,778.062849276113,1008.35712039037,942.448534001933,740.014630653817,1086.22338681209,849.625506218381,761.010076983238,1010.29772465435,753.613113033153,773.362057340109,754.178490830613,801.048111071005,864.785659794429,743.71361929065,834.522055389425,878.523171634514,847.247800573081,776.450103238912,782.745036538882,856.625051128706,814.948449582552,750.262517218809,813.777521021268,812.040472192165,846.623936219618,802.770204881223,787.272332325735,921.73043310804,1047.84616353649,870.946800389218,1057.70919200957,878.685231448038,853.886239249196,730.045250922569,1168.84776407018,714.916119901487,816.292746662148,1640.55968118455,815.301516017199,1100.04737154185,803.627957819417,859.49907898738,809.843250549062,740.924710532702,772.836080149364,2296.42128506517,753.141549412864,1151.48415823171,743.032217654042,874.252227776965,1006.74484329159,1032.16630109497,1843.79860320895,1150.15830586813,866.281063521255,768.785173230179,735.420644491479,744.752052318913,2424.592258038,903.336151411574,926.949089680501,2986.69335075982,792.844967997281,795.811957119799,1044.5483861648,809.544268045287,973.378540597396,959.707476790331,803.712154390682,769.61204258806,1172.98132547341,1147.24468427487,876.415164656987,736.734935728952,800.410416574126,952.748939497193,746.353411956889,992.46142101164,779.472859823824,909.528683451825,1036.5368547235,784.389410444049,819.273150961824,758.294463159084,778.55069414245,943.728949375583,763.213162391616,763.379008986492,795.429805176477
Pipe03_lung_base_partial.jpg_107,1309.74951532103,1319.26062690205,1317.62243247606,0,1752.59727563479,1381.12478548676,1495.8597636396,1789.26635960291,1309.04062472185,1709.6818172323,1726.12473343183,2835.4967905873,1605.94409912049,1420.15122859278,1449.41724639689,1571.72551743995,1325.71874564496,1263.78513317212,1449.32215478732,1377.27854369864,1232.08989744611,1372.34187252237,1320.65780650875,1548.67811182333,1314.28856445316,2344.30203125699,1219.80015258901,1520.12839220013,1399.31317993774,1353.69700239127,1599.1123576235,1286.52045367432,1382.80961964882,1456.68321742037,1332.99713000849,2674.16872584706,1300.88399598783,1694.4079170974,1411.23997734197,1424.62489274043,2423.39020885439,1170.3261573936,1441.6506180539,1359.01755618835,1599.07613356497,1223.72959524824,1516.57033869444,1272.2892429822,1326.80367416245,1371.86351107117,1293.45072221376,1463.44628207194,1436.69400751577,1299.01509428938,1987.52733943112,1549.41421032907,1380.65551417847,1319.35172097625,1336.65906961684,1307.00417183215,1359.64253355751,1510.92008581932,1423.19507389806,1324.60219093631,1241.67083259717,1385.94672344608,1495.22338097879,1451.86748471745,1371.53524736437,1420.41952521215,2033.41792041851,1787.50753078903,1856.70299262371,1818.87488283915,1491.07826415299,1376.77621921763,1331.48223510967,1437.30587881427,1410.16306745779,2106.73596235307,1362.00578931777,1379.93554829766,1365.39831426653,1343.4339234284,1429.35107967952,1362.23718987365,1287.45413630555,1474.27421776138,1433.78915934894,1486.58679496112,1353.53337951572,1510.82669416855,1380.00677991088,2714.79876311888,1423.1434609161,1410.16365093349,1371.25235919722,1406.20517294843,1353.0131067915,1512.85603066697,1516.45256175646,1472.08176900854,1419.7354030102,1914.95142815968,1359.58648475339,1412.52592918941,1421.052938099,1439.01018182601,1391.10406550269,1531.73568780286,1491.03480935158,1367.81467707699,1578.92999747221,1433.78873819199,1377.30930435065,1532.54952651936,1371.70121186349,1389.82719653367,1385.9054392822,1405.81574227052,1449.70772670393,1377.66860321574,1426.48682703345,1442.24815177655,1432.20168706302,1392.89941384807,1398.35735989337,1435.81148271434,1414.92048083247,1367.49173222977,1414.67528064771,1402.30011769041,1363.96126915785,1304.65931324812,1403.78175983154,1478.35871985754,1538.63438777493,1454.03964187971,1577.29982244819,1456.44637392817,1357.37298841571,1360.07406832284,1633.74335724264,1376.63834688032,1357.28508527631,2007.1173548452,1413.17154633304,1594.76391131142,1360.93645927352,1428.56633710543,1387.42700370258,1339.53051553414,1288.10470682025,2541.45260842754,1365.55065332424,1616.74154019045,1376.9912899266,1439.77027751871,1495.58749018647,1567.13622080055,2174.09324084448,1658.01307171975,1443.99833979378,1365.91053070011,1323.91081201281,1363.32623668671,2685.38135924679,1469.76839795262,1481.00333771243,3207.92779167187,1406.31646451043,1332.08438501059,1563.60302865611,1392.07692048032,1505.33835991497,1506.5721502444,1392.41777135744,1392.58733940715,1646.34483788683,1627.6706635946,1433.7558419536,1366.53716060944,1406.34851689418,1519.17979231338,1363.10616621939,1513.7324966994,1395.5712037657,1479.21479001514,1555.98741818047,1389.61162023196,1440.6435674576,1381.62587543268,1391.85859527308,1485.14583217741,1377.11850277432,1350.43473159102,1393.89554590221
Pipe03_lung_base_partial.jpg_108,1253.51505018476,1212.03798101411,1409.57552771165,1752.59727563479,0,1701.6174984009,1627.06449392311,1700.62702702428,1220.78878051895,1687.42744177237,1351.52081700336,2787.14706804298,1590.43820198981,1678.24675116991,1419.87953601786,1480.09939190015,1273.12515166132,1291.50495553996,1526.44807326782,1290.32748448384,1206.36540441473,1280.88969939565,1262.59651155884,1442.07529433866,1354.79191891232,2310.43473288544,1445.96062099962,1472.51966576601,1286.57792832259,1499.07429660308,1581.13678023221,1422.26905843701,1294.30911191165,1359.96521665916,1226.07308732542,2777.57498537467,1209.8014923247,1623.99032556053,1456.15317639778,1320.30531072761,2298.9537085687,1481.13821189169,1302.23532569832,1318.28749438158,1511.2264763629,1285.19730185923,1418.36978815316,1390.30475283842,1324.04539982524,1355.31712794354,1319.29926398036,1365.3919379582,1365.66288191245,1251.62661911206,1897.51794827001,1476.51696339201,1245.44588306275,1096.45435358403,1288.97275312623,1242.37906720927,1300.46581323814,1520.63398469661,1381.88678031759,1249.5487412051,1332.76366488398,1310.2654485483,1381.94621310864,1336.64474344613,1277.31630955018,1318.84474528925,1921.37258740309,1707.91100032886,1780.24963658173,1740.73482853792,1384.86341370465,1281.62331530867,1255.32363526635,1287.73233252572,1303.53551732026,2039.60072994675,1285.42937013256,1254.52858314246,1317.27143419525,1210.02835923981,1341.27749147295,1256.36546979335,1247.41880068186,1362.93985682442,1327.53733264539,1389.02332890151,1285.12697287749,1409.17104453818,1284.77681528077,2662.84283762921,1302.64999354667,1225.19696602389,1277.46838131289,1269.2716751676,1296.51531826916,1418.81782852735,1449.15857663167,1383.23179757894,1331.91840196529,1840.83808999548,1272.1011283657,1307.38977458733,1302.82759348843,1342.22303140286,1286.37700157015,1435.44873049014,1398.48581117871,1264.598795201,1495.16321721678,1329.52150608998,1268.40168649853,1431.21741852537,1258.1346805226,1282.83135574396,1293.25629414971,1300.12985407062,1315.64298362698,1277.11704229248,1337.37622992112,1337.01168155113,1327.8043734872,1284.7124319887,1295.46706038281,1335.19910689701,1316.89116293358,1253.51401063957,1277.96871682706,1299.76564714237,1319.89328862413,1263.83181166597,1302.91255396305,1384.05586315788,1418.74340893924,1353.0117291894,1489.01161974578,1329.32565851999,1306.13128982699,1259.03839005214,1552.39666412782,1329.77818503062,1338.45240289644,1936.56184970202,1307.34994070334,1505.25590705502,1288.50160995193,1303.06832031,1318.43208473492,1229.22729226234,1265.09187472062,2494.26483352267,1278.75783161261,1545.69129204704,1277.50977724029,1298.34432581926,1408.32323750319,1483.83870559895,2110.43858804151,1569.43376108824,1343.33918726517,1247.79714639059,1214.37299163728,1264.19958843487,2633.06734031871,1368.91541753327,1388.94370949596,3176.75757156878,1303.31565968512,1219.96906079868,1472.97670995728,1306.30662115635,1411.91868098675,1410.76053382018,1277.03514522209,1278.09520736775,1559.66951669785,1541.8331245341,1329.83964545659,1263.25705850886,1303.40001342012,1433.60217891995,1256.32988854249,1366.40198201653,1290.89093723698,1382.52885433173,1463.10902333123,1277.03428482269,1337.11998066626,1275.15428137572,1285.19591806656,1388.54468221067,1269.03728215319,1223.70769716378,1273.80040812589
Pipe03_lung_base_partial.jpg_109,1162.7861706769,1249.13348048117,904.653363347629,1381.12478548676,1701.6174984009,0,1075.36490042655,1674.96633335349,1210.37670344442,1348.1339338094,1678.30875668337,2743.69702318581,1503.45201695515,770.498970402099,1402.66627339617,1439.23128399429,1232.41107586531,1066.91831281575,1233.3996951748,1239.51505717536,1139.79139510991,1228.89081971648,1197.60286598461,1458.38191986954,1048.11974153402,2284.74612892992,1241.71057092141,1361.85146038973,1386.53349258298,896.847114004109,1398.01628250564,1129.03776585639,1319.0223952825,1322.1470270176,1222.50127220924,2708.14613879109,1158.49996969956,1530.08967678536,1021.33900927025,1276.74477416353,2327.29338494377,928.076598755068,1303.0486713786,1112.13626416388,1437.2258536618,1036.93681623409,1381.35283368074,1298.70512148847,1133.97692918852,1078.04595221271,1245.42299891342,1254.29615112586,1278.42124309319,1146.27602885377,1903.29661538958,1308.4304159334,1193.97633164882,1313.1968327347,1203.32061848222,1174.73974579525,1132.94923590134,1350.39276690081,1236.94542580417,1160.10628385898,879.091336426851,1267.23095516594,1350.65211158591,1306.25960680017,1207.3325229523,1271.69292007835,1935.09404996411,1671.77965867265,1745.67824984408,1705.6763639863,1354.75482278024,1235.31004666596,1174.11063915537,1309.07090531262,1260.06704800843,2009.50104248994,1186.73796761403,1239.26905793048,1254.97944927377,1229.40866756781,1332.16908542444,1216.02772481533,1268.05216170674,1334.05230811892,1280.81002072672,1354.70466081686,1236.83754157447,1382.38996234171,1231.36890114303,2582.17089377315,1286.12485994501,1280.97384017514,1224.83400306717,1290.23880421027,1226.13877061298,1372.98280219066,1416.2464665925,1328.43780009233,1258.13816842972,1807.32982079716,1206.639699386,1264.47165394358,1290.58802950091,1300.04132112447,1232.28283656744,1396.44569897495,1352.48239515627,1215.91162111539,1454.44504975592,1291.5495082668,1227.48359677467,1393.0664888571,1225.53543356912,1237.78726525738,1225.07293836189,1241.93911942575,1291.79100151292,1222.08327864102,1267.4673000962,1294.45009084682,1286.74193708513,1240.62784835858,1242.55190031731,1280.73230027612,1267.32161167744,1225.37343689161,1239.53788588956,1254.85643257261,1273.03546880307,1245.73466988925,1252.36131594514,1340.93969841566,1406.6313491734,1296.35538932119,1449.34124511828,1316.86215717795,1275.55604930028,1210.90116497029,1516.59915199719,1168.29221183491,1228.5948046123,1904.56099051237,1268.29434246375,1465.24453919898,1227.18428814187,1293.11712217764,1256.84821981826,1207.14598702053,1176.20929630673,2491.19125006928,1202.76387783809,1506.07506392584,1219.21501915852,1304.54820673385,1386.70452154436,1442.47459529653,2081.36405615519,1514.27869338617,1291.16987538259,1229.75761561025,1191.5833623052,1209.02049876807,2609.7964982886,1321.83649640105,1344.38255623306,3126.01736907264,1256.44052760195,1228.02982702026,1429.51477951305,1250.28684288777,1373.01169827017,1367.37113197962,1248.74357655872,1245.53080622933,1519.74768059501,1503.63098423556,1296.44614021313,1208.30864883579,1254.91536693746,1366.46452241786,1216.77119681147,1387.50871344376,1245.9994479989,1336.78230429449,1422.45451078824,1244.16054076984,1294.33451861029,1228.3893453696,1236.83325003767,1322.53244022475,1227.88478707148,1217.0273607608,1250.5459046755
